,x,open,high,low,close,volume,sup,res,sup_break,res_break,zigzag
335,2019-07-02 23:00:00,10676.0,10850.0,10644.5,10796.5,166975352.0,9851.5,10924.0,0,0,
336,2019-07-03 00:00:00,10796.5,10843.5,10688.0,10840.0,139624266.0,9851.5,10924.0,0,0,
337,2019-07-03 01:00:00,10840.0,11280.0,10840.0,11250.5,517513199.0,9947.5,11280.0,0,0,
338,2019-07-03 02:00:00,11250.5,11450.0,11201.0,11349.0,452810735.0,10395.0,11450.0,0,0,
339,2019-07-03 03:00:00,11349.0,11368.0,11127.5,11162.0,328717653.0,10420.0,11450.0,0,0,
340,2019-07-03 04:00:00,11162.0,11380.0,11122.0,11319.5,249097161.0,10486.0,11450.0,0,0,
341,2019-07-03 05:00:00,11319.5,11435.5,11253.5,11280.5,257591760.0,10570.0,11450.0,0,0,
342,2019-07-03 06:00:00,11280.5,11580.0,11235.0,11490.0,409423824.0,10601.0,11580.0,0,0,
343,2019-07-03 07:00:00,11490.0,11525.5,11331.0,11459.0,233374176.0,10601.0,11580.0,0,0,
344,2019-07-03 08:00:00,11459.0,11496.0,11250.0,11260.5,329739776.0,10601.0,11580.0,0,0,
345,2019-07-03 09:00:00,11260.5,11348.0,11052.5,11061.0,388215608.0,10644.5,11580.0,0,0,
346,2019-07-03 10:00:00,11061.0,11285.0,10947.0,11275.0,455592864.0,10688.0,11580.0,0,0,
347,2019-07-03 11:00:00,11275.0,11423.5,11227.0,11358.5,361319032.0,10840.0,11580.0,0,0,
348,2019-07-03 12:00:00,11358.5,11400.0,11132.5,11207.5,265797165.0,10947.0,11580.0,0,0,
349,2019-07-03 13:00:00,11207.5,11420.0,11177.0,11389.5,229438025.0,10947.0,11580.0,0,0,
350,2019-07-03 14:00:00,11389.5,11476.0,11207.0,11271.5,311772271.0,10947.0,11580.0,0,0,
351,2019-07-03 15:00:00,11271.5,11499.0,11203.5,11410.5,254660449.0,10947.0,11580.0,0,0,
352,2019-07-03 16:00:00,11410.5,11524.0,11352.0,11455.5,280592136.0,10947.0,11580.0,0,0,
353,2019-07-03 17:00:00,11455.5,11492.0,11146.0,11185.5,385820843.0,10947.0,11525.5,0,0,
354,2019-07-03 18:00:00,11185.5,11365.5,11178.0,11190.5,232287008.0,10947.0,11524.0,0,0,
355,2019-07-03 19:00:00,11190.5,11275.0,11030.5,11263.0,314449197.0,10947.0,11524.0,0,0,
356,2019-07-03 20:00:00,11263.0,11342.0,11181.0,11277.5,133259932.0,10947.0,11524.0,0,0,
357,2019-07-03 21:00:00,11277.5,11437.0,11224.0,11375.5,142984339.0,11030.5,11524.0,0,0,
358,2019-07-03 22:00:00,11375.5,11423.0,11310.5,11393.0,107945369.0,11030.5,11524.0,0,0,
359,2019-07-03 23:00:00,11393.0,11965.5,11382.5,11915.5,444738395.0,11030.5,11965.5,0,0,
360,2019-07-04 00:00:00,11915.5,12028.5,11850.0,11983.5,272087676.0,11030.5,12028.5,0,0,
361,2019-07-04 01:00:00,11983.5,12070.0,11805.0,11859.5,269013780.0,11030.5,12070.0,0,0,12070.0
362,2019-07-04 02:00:00,11859.5,11958.0,11814.0,11909.0,141304332.0,11030.5,12070.0,0,0,
363,2019-07-04 03:00:00,11909.0,11987.0,11870.5,11930.0,92632945.0,11030.5,12070.0,0,0,
364,2019-07-04 04:00:00,11930.0,11967.5,11845.0,11907.0,127493530.0,11030.5,12070.0,0,0,
365,2019-07-04 05:00:00,11907.0,11918.0,11659.0,11674.0,282123960.0,11030.5,12070.0,0,0,
366,2019-07-04 06:00:00,11674.0,11739.5,11617.0,11705.5,200266714.0,11181.0,12070.0,0,0,
367,2019-07-04 07:00:00,11705.5,11811.5,11678.0,11775.0,138028752.0,11224.0,12070.0,0,0,
368,2019-07-04 08:00:00,11775.0,11843.5,11693.0,11717.0,206039676.0,11310.5,12070.0,0,0,
369,2019-07-04 09:00:00,11717.0,11803.0,11650.0,11788.5,157536284.0,11382.5,12070.0,0,0,
370,2019-07-04 10:00:00,11788.5,11795.5,11612.5,11662.0,201447255.0,11612.5,12070.0,0,0,
371,2019-07-04 11:00:00,11662.0,11715.0,11523.0,11623.0,267911541.0,11523.0,12070.0,0,0,
372,2019-07-04 12:00:00,11623.0,11790.0,11610.0,11745.5,215053649.0,11523.0,11987.0,0,0,
373,2019-07-04 13:00:00,11745.5,11848.0,11732.0,11791.5,203419359.0,11523.0,11987.0,0,0,
374,2019-07-04 14:00:00,11791.5,11938.0,11788.0,11883.5,241782422.0,11523.0,11967.5,0,0,
375,2019-07-04 15:00:00,11883.5,11948.5,11826.0,11885.0,217864623.0,11523.0,11948.5,0,0,
376,2019-07-04 16:00:00,11885.0,11934.5,11764.0,11780.0,234829068.0,11523.0,11948.5,0,0,
377,2019-07-04 17:00:00,11780.0,11827.0,11666.0,11799.5,228337542.0,11523.0,11948.5,0,0,
378,2019-07-04 18:00:00,11799.5,11920.0,11800.0,11890.0,150636605.0,11523.0,11948.5,0,0,
379,2019-07-04 19:00:00,11890.0,11905.0,11812.5,11855.5,102486636.0,11523.0,11948.5,0,0,
380,2019-07-04 20:00:00,11855.5,11880.0,11760.5,11880.0,121861273.0,11523.0,11948.5,0,0,
381,2019-07-04 21:00:00,11880.0,11880.0,11462.5,11717.5,404121920.0,11462.5,11948.5,0,0,
382,2019-07-04 22:00:00,11717.5,11744.0,11562.0,11576.5,178755965.0,11462.5,11948.5,0,0,
383,2019-07-04 23:00:00,11576.5,11713.5,11565.0,11624.5,138865164.0,11462.5,11948.5,0,0,
384,2019-07-05 00:00:00,11624.5,11642.5,11042.5,11143.0,591649973.0,11042.5,11948.5,0,0,
385,2019-07-05 01:00:00,11143.0,11209.0,10960.0,11158.5,297185761.0,10960.0,11948.5,0,0,
386,2019-07-05 02:00:00,11158.5,11244.0,11145.0,11195.5,145973058.0,10960.0,11934.5,0,0,
387,2019-07-05 03:00:00,11195.5,11249.5,11086.5,11103.5,149431960.0,10960.0,11920.0,0,0,
388,2019-07-05 04:00:00,11103.5,11169.5,11055.5,11131.5,132631845.0,10960.0,11920.0,0,0,
389,2019-07-05 05:00:00,11131.5,11163.0,11009.0,11157.5,162736890.0,10960.0,11905.0,0,0,
390,2019-07-05 06:00:00,11157.5,11187.5,11111.5,11112.0,93140084.0,10960.0,11880.0,0,0,
391,2019-07-05 07:00:00,11112.0,11131.5,10755.0,10830.0,325080479.0,10755.0,11880.0,0,0,10755.0
392,2019-07-05 08:00:00,10830.0,10960.0,10770.0,10960.0,255461327.0,10755.0,11744.0,0,0,
393,2019-07-05 09:00:00,10960.0,10960.0,10865.0,10884.5,134536878.0,10755.0,11713.5,0,0,
394,2019-07-05 10:00:00,10884.5,11232.0,10873.5,11211.0,346205539.0,10755.0,11642.5,0,0,
395,2019-07-05 11:00:00,11211.0,11333.5,11178.5,11290.0,236765205.0,10755.0,11333.5,0,0,
396,2019-07-05 12:00:00,11290.0,11306.5,11192.0,11202.5,155844636.0,10755.0,11333.5,0,0,
397,2019-07-05 13:00:00,11202.5,11242.5,11118.5,11195.5,190253492.0,10755.0,11333.5,0,0,
398,2019-07-05 14:00:00,11195.5,11231.5,11143.0,11173.0,112277104.0,10755.0,11333.5,0,0,
399,2019-07-05 15:00:00,11173.0,11439.0,11173.0,11375.0,297584577.0,10755.0,11439.0,0,0,
400,2019-07-05 16:00:00,11375.0,11404.0,11198.0,11259.5,228222035.0,10755.0,11439.0,0,0,
401,2019-07-05 17:00:00,11259.5,11272.5,11150.0,11150.5,159981620.0,10755.0,11439.0,0,0,
402,2019-07-05 18:00:00,11150.5,11331.0,11020.0,11312.5,304122130.0,10770.0,11439.0,0,0,
403,2019-07-05 19:00:00,11312.5,11359.0,11171.5,11234.0,172757677.0,10865.0,11439.0,0,0,
404,2019-07-05 20:00:00,11234.0,11300.0,11105.0,11137.0,140398932.0,10873.5,11439.0,0,0,
405,2019-07-05 21:00:00,11137.0,11191.0,10805.0,11038.5,348102431.0,10805.0,11439.0,0,0,
406,2019-07-05 22:00:00,11038.5,11110.0,10952.5,11069.5,144707919.0,10805.0,11439.0,0,0,
407,2019-07-05 23:00:00,11069.5,11120.0,10900.0,10942.5,157138466.0,10805.0,11439.0,0,0,
408,2019-07-06 00:00:00,10942.5,11050.5,10820.0,10991.0,193786971.0,10805.0,11439.0,0,0,
409,2019-07-06 01:00:00,10991.0,11481.5,10952.0,11475.5,321766967.0,10805.0,11481.5,0,0,
410,2019-07-06 02:00:00,11475.5,11476.5,11343.0,11395.5,139027768.0,10805.0,11481.5,0,0,
411,2019-07-06 03:00:00,11395.5,11450.0,11337.0,11377.5,100171984.0,10805.0,11481.5,0,0,
412,2019-07-06 04:00:00,11377.5,11530.0,11331.0,11529.5,118302606.0,10805.0,11530.0,0,0,
413,2019-07-06 05:00:00,11529.5,11654.0,11426.0,11443.0,271443613.0,10805.0,11654.0,0,0,
414,2019-07-06 06:00:00,11443.0,11538.0,11240.0,11359.5,206428228.0,10805.0,11654.0,0,0,
415,2019-07-06 07:00:00,11359.5,11540.0,11359.0,11413.5,169389640.0,10805.0,11654.0,0,0,
416,2019-07-06 08:00:00,11413.5,11537.0,11383.5,11470.0,144981766.0,10820.0,11654.0,0,0,
417,2019-07-06 09:00:00,11470.0,11579.5,11311.0,11340.0,283961885.0,10820.0,11654.0,0,0,
418,2019-07-06 10:00:00,11340.0,11451.5,11335.0,11428.5,126915687.0,10820.0,11654.0,0,0,
419,2019-07-06 11:00:00,11428.5,11490.0,11360.0,11386.0,111189996.0,10952.0,11654.0,0,0,
420,2019-07-06 12:00:00,11386.0,11449.0,11338.5,11432.0,96391204.0,11240.0,11654.0,0,0,
421,2019-07-06 13:00:00,11432.0,11600.0,11322.5,11470.0,224549778.0,11240.0,11654.0,0,0,
422,2019-07-06 14:00:00,11470.0,11480.0,11349.0,11398.0,138230591.0,11240.0,11654.0,0,0,
423,2019-07-06 15:00:00,11398.0,11478.0,11362.0,11478.0,107238598.0,11240.0,11654.0,0,0,
424,2019-07-06 16:00:00,11478.0,11699.5,11439.0,11633.5,302225662.0,11240.0,11699.5,0,0,
425,2019-07-06 17:00:00,11633.5,11747.0,11552.5,11622.0,230425329.0,11311.0,11747.0,0,0,
426,2019-07-06 18:00:00,11622.0,11642.0,11539.5,11611.0,109487215.0,11311.0,11747.0,0,0,
427,2019-07-06 19:00:00,11611.0,11628.0,11420.0,11495.5,158471707.0,11311.0,11747.0,0,0,
428,2019-07-06 20:00:00,11495.5,11532.0,11458.0,11530.0,87984389.0,11322.5,11747.0,0,0,
429,2019-07-06 21:00:00,11530.0,11530.0,11438.0,11470.0,75208685.0,11322.5,11747.0,0,0,
430,2019-07-06 22:00:00,11470.0,11470.5,11067.0,11159.0,381318184.0,11067.0,11747.0,0,0,
431,2019-07-06 23:00:00,11159.0,11229.0,11050.0,11223.0,221754936.0,11050.0,11747.0,0,0,
432,2019-07-07 00:00:00,11223.0,11265.0,11160.0,11234.0,106970195.0,11050.0,11747.0,0,0,
433,2019-07-07 01:00:00,11234.0,11248.5,11070.0,11189.5,160353303.0,11050.0,11747.0,0,0,
434,2019-07-07 02:00:00,11189.5,11236.5,11124.0,11221.5,102932302.0,11050.0,11747.0,0,0,
435,2019-07-07 03:00:00,11221.5,11221.5,11092.0,11175.5,98914279.0,11050.0,11747.0,0,0,
436,2019-07-07 04:00:00,11175.5,11212.0,11073.0,11144.5,130453410.0,11050.0,11642.0,0,0,
437,2019-07-07 05:00:00,11144.5,11330.0,11135.0,11276.0,138238782.0,11050.0,11628.0,0,0,
438,2019-07-07 06:00:00,11276.0,11298.0,11191.5,11226.0,86270408.0,11050.0,11532.0,0,0,
439,2019-07-07 07:00:00,11226.0,11232.0,11151.5,11180.5,51877390.0,11050.0,11530.0,0,0,
440,2019-07-07 08:00:00,11180.5,11250.0,11166.0,11198.0,64259404.0,11050.0,11470.5,0,0,
441,2019-07-07 09:00:00,11198.0,11206.5,11099.0,11189.5,125453606.0,11050.0,11330.0,0,0,
442,2019-07-07 10:00:00,11189.5,11261.5,11159.5,11240.0,99355277.0,11070.0,11330.0,0,0,
443,2019-07-07 11:00:00,11240.0,11296.5,11206.0,11274.0,99457872.0,11070.0,11330.0,0,0,
444,2019-07-07 12:00:00,11274.0,11383.5,11247.0,11340.5,145001428.0,11073.0,11383.5,0,0,
445,2019-07-07 13:00:00,11340.5,11462.0,11335.5,11360.0,218060936.0,11073.0,11462.0,0,0,
446,2019-07-07 14:00:00,11360.0,11410.0,11358.0,11383.0,84309832.0,11073.0,11462.0,0,0,
447,2019-07-07 15:00:00,11383.0,11438.5,11355.5,11355.5,76810474.0,11099.0,11462.0,0,0,
448,2019-07-07 16:00:00,11355.5,11412.5,11180.0,11244.0,267518952.0,11099.0,11462.0,0,0,
449,2019-07-07 17:00:00,11244.0,11256.0,11137.0,11197.5,174474671.0,11099.0,11462.0,0,0,
450,2019-07-07 18:00:00,11197.5,11596.0,11197.5,11503.0,316216063.0,11099.0,11596.0,0,0,
451,2019-07-07 19:00:00,11503.0,11562.0,11430.5,11488.0,143355084.0,11099.0,11596.0,0,0,
452,2019-07-07 20:00:00,11488.0,11650.0,11444.0,11577.0,191784934.0,11137.0,11650.0,0,0,
453,2019-07-07 21:00:00,11577.0,11647.0,11418.5,11520.0,186301548.0,11137.0,11650.0,0,0,
454,2019-07-07 22:00:00,11520.0,11570.0,11488.0,11543.5,99415111.0,11137.0,11650.0,0,0,
455,2019-07-07 23:00:00,11543.5,11597.0,11337.5,11430.5,210588333.0,11137.0,11650.0,0,0,
456,2019-07-08 00:00:00,11430.5,11491.5,11423.5,11475.5,66108000.0,11137.0,11650.0,0,0,
457,2019-07-08 01:00:00,11475.5,11549.5,11410.0,11435.0,120243962.0,11137.0,11650.0,0,0,
458,2019-07-08 02:00:00,11435.0,11480.0,11388.0,11461.0,88904008.0,11137.0,11650.0,0,0,
459,2019-07-08 03:00:00,11461.0,11466.5,11374.0,11395.5,77158546.0,11137.0,11650.0,0,0,
460,2019-07-08 04:00:00,11395.5,11443.5,11321.5,11411.5,110654349.0,11197.5,11650.0,0,0,
461,2019-07-08 05:00:00,11411.5,11507.0,11404.5,11493.0,112687864.0,11321.5,11650.0,0,0,
462,2019-07-08 06:00:00,11493.0,11518.5,11471.0,11478.0,49631524.0,11321.5,11650.0,0,0,
463,2019-07-08 07:00:00,11478.0,11478.5,11432.5,11435.0,72296279.0,11321.5,11647.0,0,0,
464,2019-07-08 08:00:00,11435.0,11532.0,11432.0,11483.5,88649596.0,11321.5,11597.0,0,0,
465,2019-07-08 09:00:00,11483.5,11901.0,11392.0,11880.0,233002004.0,11321.5,11901.0,0,0,
466,2019-07-08 10:00:00,11880.0,11992.0,11805.5,11890.5,530643905.0,11321.5,11992.0,0,0,
467,2019-07-08 11:00:00,11890.5,12000.0,11873.5,11950.0,274078737.0,11321.5,12000.0,0,0,
468,2019-07-08 12:00:00,11950.0,12062.5,11906.5,11970.0,198501609.0,11321.5,12062.5,0,0,
469,2019-07-08 13:00:00,11970.0,11987.0,11883.5,11914.5,177521235.0,11321.5,12062.5,0,0,
470,2019-07-08 14:00:00,11914.5,11940.0,11870.0,11906.0,122841903.0,11321.5,12062.5,0,0,
471,2019-07-08 15:00:00,11906.0,11939.0,11876.0,11913.0,87477245.0,11392.0,12062.5,0,0,
472,2019-07-08 16:00:00,11913.0,11944.0,11850.0,11899.0,139298194.0,11392.0,12062.5,0,0,
473,2019-07-08 17:00:00,11899.0,11922.5,11817.5,11904.5,171449019.0,11392.0,12062.5,0,0,
474,2019-07-08 18:00:00,11904.5,11960.0,11891.0,11928.0,82283045.0,11392.0,12062.5,0,0,
475,2019-07-08 19:00:00,11928.0,11932.5,11859.0,11892.5,87919459.0,11392.0,12062.5,0,0,
476,2019-07-08 20:00:00,11892.5,12280.0,11892.5,12216.0,408114152.0,11805.5,12280.0,0,0,
477,2019-07-08 21:00:00,12216.0,12300.0,12158.0,12221.0,261470378.0,11817.5,12300.0,0,0,
478,2019-07-08 22:00:00,12221.0,12349.5,12200.0,12334.0,184726943.0,11817.5,12349.5,0,0,
479,2019-07-08 23:00:00,12334.0,12367.5,12261.0,12327.0,237871661.0,11817.5,12367.5,0,0,
480,2019-07-09 00:00:00,12327.0,12387.0,12269.5,12290.0,186080614.0,11817.5,12387.0,0,0,
481,2019-07-09 01:00:00,12290.0,12319.0,12255.0,12280.0,94075946.0,11817.5,12387.0,0,0,
482,2019-07-09 02:00:00,12280.0,12600.0,12280.0,12550.5,346186650.0,11817.5,12600.0,0,0,
483,2019-07-09 03:00:00,12550.5,12764.0,12550.0,12670.0,346875870.0,11817.5,12764.0,0,0,
484,2019-07-09 04:00:00,12670.0,12796.0,12575.0,12678.0,347198085.0,11859.0,12796.0,0,0,
485,2019-07-09 05:00:00,12678.0,12796.0,12625.0,12740.0,218856883.0,11859.0,12796.0,0,0,
486,2019-07-09 06:00:00,12740.0,12796.5,12677.0,12685.0,208350525.0,11892.5,12796.5,0,0,
487,2019-07-09 07:00:00,12685.0,12840.0,12641.0,12780.0,247871755.0,12158.0,12840.0,0,0,
488,2019-07-09 08:00:00,12780.0,12839.0,12411.0,12482.5,495565074.0,12200.0,12840.0,0,0,
489,2019-07-09 09:00:00,12482.5,12630.0,12482.0,12609.5,222259825.0,12255.0,12840.0,0,0,
490,2019-07-09 10:00:00,12609.5,12719.0,12526.0,12697.0,190911230.0,12255.0,12840.0,0,0,
491,2019-07-09 11:00:00,12697.0,12699.5,12105.0,12321.5,724228245.0,12105.0,12840.0,0,0,
492,2019-07-09 12:00:00,12321.5,12375.0,12222.0,12344.0,184307994.0,12105.0,12840.0,0,0,
493,2019-07-09 13:00:00,12344.0,12403.5,12285.5,12396.0,165518838.0,12105.0,12840.0,0,0,
494,2019-07-09 14:00:00,12396.0,12484.0,12330.5,12426.5,205647753.0,12105.0,12840.0,0,0,
495,2019-07-09 15:00:00,12426.5,12460.0,12300.0,12340.0,177026126.0,12105.0,12840.0,0,0,
496,2019-07-09 16:00:00,12340.0,12440.5,12200.0,12409.5,248469374.0,12105.0,12840.0,0,0,
497,2019-07-09 17:00:00,12409.5,12608.0,12395.5,12555.5,293048067.0,12105.0,12840.0,0,0,
498,2019-07-09 18:00:00,12555.5,12623.0,12510.0,12559.0,144387880.0,12105.0,12839.0,0,0,
499,2019-07-09 19:00:00,12559.0,12658.5,12532.0,12590.5,157400719.0,12105.0,12719.0,0,0,12658.5
